Label,Time,ID,Signal1_of_ID,Signal2_of_ID,Signal3_of_ID,Signal4_of_ID
1,63082099.61,id5,0.162210386,0.772206381,,
1,63082106.8,id1,0.427665259,0.75,,
1,63082108.68,id3,0.2,1,,
1,63082113.83,id6,0.763157895,0.555555556,,
1,63082114.32,id7,0.020544957,1,,
1,63082114.59,id8,0.079377611,,,
1,63082114.61,id5,0.162562301,0.772206381,,
1,63082116.06,id9,0.267100977,,,
1,63082120.96,id2,0,0.432002609,0.077298075,
1,63082121.8,id1,0.427284848,1,,
1,63082123.68,id3,0.4,1,,
1,63082129.32,id7,0.020544957,0,,
1,63082129.59,id8,0.079377611,,,
1,63082129.61,id5,0.162972868,0.772206381,,
1,63082130.41,id10,0.266325535,0.666666667,0.723831015,0.20665363
1,63082132.42,id4,0.1448,,,
1,63082136.8,id1,0.426904506,0,,
1,63082138.68,id3,0.6,1,,
1,63082143.83,id6,0.763157895,0.666666667,,
1,63082144.32,id7,0.020544957,0.25,,
1,63082144.59,id8,0.079377611,,,
1,63082144.61,id5,0.163442088,0.770107156,,
1,63082146.06,id9,0.265028131,,,
1,63082150.96,id2,0,0.431247363,0.077298075,
1,63082151.8,id1,0.426534189,0.25,,
1,63082153.68,id3,0.8,1,,
1,63082159.32,id7,0.020544957,0.5,,
1,63082159.59,id8,0.079377611,,,
1,63082159.61,id5,0.163852655,0.770107156,,
1,63082166.8,id1,0.426183849,0.5,,
1,63082168.68,id3,1,1,,
1,63082173.83,id6,0.763157895,0.777777778,,
1,63082174.32,id7,0.02058914,0.75,,
1,63082174.59,id8,0.079548316,,,
1,63082174.61,id5,0.16420457,0.770107156,,
1,63082175.41,id10,0.262015393,0.888888889,0.721418707,0.202511336
1,63082176.06,id9,0.262807225,,,
1,63082177.42,id4,0.15376,,,
1,63082180.96,id2,0,0.430502113,0.077631314,
1,63082181.8,id1,0.425793484,0.75,,
1,63082183.68,id3,0,1,,
1,63082189.32,id7,0.020633323,1,,
1,63082189.59,id8,0.07971902,,,
1,63082189.61,id5,0.164732442,0.767982253,,
1,63082196.8,id1,0.425373047,1,,
1,63082198.68,id3,0.2,1,,
1,63082203.83,id6,0.763157895,0.888888889,,
1,63082204.32,id7,0.020721688,0,,
1,63082204.59,id8,0.080060429,,,
1,63082204.61,id5,0.165084357,0.767982253,,
1,63082206.06,id9,0.26088244,,,
1,63082210.96,id2,0,0.429625871,0.078297813,
1,63082211.8,id1,0.42492261,0,,
1,63082213.68,id3,0.4,1,,
1,63082219.32,id7,0.020810053,0.25,,
1,63082219.59,id8,0.080401838,,,
1,63082219.61,id5,0.165494924,0.767982253,,
1,63082220.41,id10,0.26008326,1,0.718979361,0.200258647
1,63082222.42,id4,0.1616,,,
1,63082226.8,id1,0.424422124,0.25,,
1,63082228.68,id3,0.6,1,,
1,63082233.83,id6,0.763157895,1,,
1,63082234.32,id7,0.020854236,0.5,,
1,63082234.59,id8,0.080572543,,,
1,63082234.61,id5,0.165964144,0.765895945,,
1,63082236.06,id9,0.260586319,,,
1,63082240.96,id2,0,0.428558322,0.078631072,
1,63082241.8,id1,0.423861636,0.5,,
1,63082243.68,id3,0.8,1,,
1,63082249.32,id7,0.020898419,0.75,,
1,63082249.59,id8,0.080743248,,,
1,63082249.61,id5,0.166374711,0.765895945,,
1,63082256.8,id1,0.423321125,0.75,,
1,63082258.68,id3,1,1,,
1,63082263.83,id6,0.763157895,0,,
1,63082264.32,id7,0.020942602,1,,
1,63082264.59,id8,0.080913952,,,
1,63082264.61,id5,0.166726626,0.765895945,,
1,63082265.41,id10,0.259885733,0.111111111,0.716586737,0.199259201
1,63082266.06,id9,0.260586319,,,
1,63082267.42,id4,0.1684,,,
1,63082270.96,id2,0,0.427460475,0.078964338,
1,63082271.8,id1,0.422770591,1,,
1,63082273.68,id3,0,1,,
1,63082279.32,id7,0.020986784,0,,
1,63082279.59,id8,0.081084657,,,
1,63082279.61,id5,0.167254498,0.763745208,,
1,63082286.8,id1,0.422210032,0,,
1,63082288.68,id3,0.2,1,,
1,63082293.83,id6,0.763157895,0.111111111,,
1,63082294.32,id7,0.021030967,0.25,,
1,63082294.59,id8,0.081255361,,,
1,63082294.61,id5,0.167606413,0.763745208,,
1,63082296.06,id9,0.25732899,,,
1,63082300.96,id2,0,0.426342413,0.07929761,
1,63082301.8,id1,0.421659497,0.25,,
1,63082303.68,id3,0.4,1,,
1,63082309.32,id7,0.02107515,0.5,,
1,63082309.59,id8,0.081426066,,,
1,63082309.61,id5,0.16801698,0.763745208,,
1,63082310.41,id10,0.25661597,0.222222222,0.71412273,0.195759315
1,63082312.42,id4,0.17408,,,
1,63082316.8,id1,0.421139034,0.5,,
1,63082318.68,id3,0.6,1,,
1,63082323.83,id6,0.763157895,0.222222222,,
1,63082324.32,id7,0.021119332,0.75,,
1,63082324.59,id8,0.08159677,,,
1,63082324.61,id5,0.1684862,0.761478582,,
1,63082326.06,id9,0.25732899,,,
1,63082330.96,id2,0,0.425345285,0.079630889,
1,63082331.8,id1,0.42066862,0.75,,
1,63082333.68,id3,0.8,1,,
1,63082339.32,id7,0.021163515,1,,
1,63082339.59,id8,0.081767475,,,
1,63082339.61,id5,0.168896767,0.761478582,,
1,63082346.8,id1,0.420248254,1,,
1,63082348.68,id3,1,1,,
1,63082353.83,id6,0.763157895,0.333333333,,
1,63082354.32,id7,0.021207698,0,,
1,63082354.59,id8,0.081938179,,,
1,63082354.61,id5,0.169248682,0.761478582,,
1,63082355.41,id10,0.25661597,0.444444444,0.711528708,0.195155969
1,63082356.06,id9,0.25732899,,,
1,63082357.42,id4,0.1788,,,
1,63082360.96,id2,0,0.424478977,0.079964175,
1,63082361.8,id1,0.41980777,0,,
1,63082363.68,id3,0,1,,
1,63082369.32,id7,0.02125188,0.25,,
1,63082369.59,id8,0.082108884,,,
1,63082369.61,id5,0.169776554,0.759199092,,
1,63082376.8,id1,0.419367356,0.25,,
1,63082378.68,id3,0.2,1,,
1,63082383.83,id6,0.763157895,0.444444444,,
1,63082384.32,id7,0.021296063,0.5,,
1,63082384.59,id8,0.082279588,,,
1,63082384.61,id5,0.170128469,0.759199092,,
1,63082386.06,id9,0.25732899,,,
1,63082390.96,id2,0,0.423602556,0.080297467,
1,63082391.8,id1,0.418936896,0.5,,
1,63082393.68,id3,0.4,1,,
1,63082399.32,id7,0.021340246,0.75,,
1,63082399.59,id8,0.082450293,,,
1,63082399.61,id5,0.170539036,0.759199092,,
1,63082400.41,id10,0.25661597,0.555555556,0.708922813,0.194611584
1,63082402.42,id4,0.18304,,,
1,63082406.8,id1,0.418606603,0.75,,
1,63082408.68,id3,0.6,1,,
1,63082413.83,id6,0.763157895,0.555555556,,
1,63082414.32,id7,0.021384429,1,,
1,63082414.59,id8,0.082620998,,,
1,63082414.61,id5,0.171008256,0.756971113,,
1,63082416.06,id9,0.25732899,,,
1,63082420.96,id2,0,0.422957852,0.080630767,
1,63082421.8,id1,0.418296288,1,,
1,63082423.68,id3,0.8,1,,
1,63082429.32,id7,0.021428611,0,,
1,63082429.59,id8,0.082791702,,,
1,63082429.61,id5,0.171418823,0.756971113,,
1,63082436.8,id1,0.417985972,0,,
1,63082438.68,id3,1,1,,
1,63082443.83,id6,0.763157895,0.666666667,,
1,63082444.32,id7,0.021472794,0.25,,
1,63082444.59,id8,0.082962407,,,
1,63082444.61,id5,0.171770738,0.756971113,,
1,63082445.41,id10,0.25661597,0.777777778,0.706378568,0.194203264
1,63082446.06,id9,0.25732899,,,
1,63082447.42,id4,0.19224,,,
1,63082450.96,id2,0,0.422363432,0.080964072,
1,63082451.8,id1,0.417705658,0.25,,
1,63082453.68,id3,0,1,,
1,63082459.32,id7,0.021516977,0.5,,
1,63082459.59,id8,0.083133111,,,
1,63082459.61,id5,0.17229861,0.754755999,,
1,63082466.8,id1,0.417425343,0.5,,
1,63082468.68,id3,0.2,1,,
1,63082473.83,id6,0.763157895,0.777777778,,
1,63082474.32,id7,0.021561159,0.75,,
1,63082474.59,id8,0.083303816,,,
1,63082474.61,id5,0.172650525,0.754755999,,
1,63082476.06,id9,0.25732899,,,
1,63082480.96,id2,0,0.421849638,0.081130728,
1,63082481.8,id1,0.417195148,0.75,,
1,63082483.68,id3,0.4,1,,
1,63082489.32,id7,0.021561159,1,,
1,63082489.59,id8,0.083303816,,,
1,63082489.61,id5,0.173061092,0.754755999,,
1,63082490.41,id10,0.25661597,0.888888889,0.70385172,0.193867566
1,63082492.42,id4,0.20352,,,
1,63082496.8,id1,0.416964952,1,,
1,63082498.68,id3,0.6,1,,
1,63082503.83,id6,0.763157895,0.888888889,,
1,63082504.32,id7,0.021561159,0,,
1,63082504.59,id8,0.083303816,,,
1,63082504.61,id5,0.173530312,0.752540885,,
1,63082506.06,id9,0.25732899,,,
1,63082510.96,id2,0,0.421386206,0.081130728,
1,63082511.8,id1,0.416734686,0,,
1,63082513.68,id3,0.8,1,,
1,63082519.32,id7,0.021561159,0.25,,
1,63082519.59,id8,0.083303816,,,
1,63082519.61,id5,0.173940879,0.752540885,,
1,63082526.8,id1,0.416484443,0.25,,
1,63082528.68,id3,1,1,,
1,63082533.83,id6,0.763157895,1,,
1,63082534.32,id7,0.021561159,0.5,,
1,63082534.59,id8,0.083303816,,,
1,63082534.61,id5,0.174292794,0.752540885,,
1,63082535.41,id10,0.25661597,0,0.701327571,0.193527326
1,63082536.06,id9,0.25732899,,,
1,63082537.42,id4,0.21648,,,
1,63082540.96,id2,0,0.420862377,0.081130728,
1,63082541.8,id1,0.416214223,0.5,,
1,63082543.68,id3,0,1,,
1,63082549.32,id7,0.021561159,0.75,,
1,63082549.59,id8,0.083303816,,,
1,63082549.61,id5,0.174820666,0.750518954,,
1,63082556.8,id1,0.41596398,0.75,,
1,63082558.68,id3,0.2,1,,
1,63082563.83,id6,0.736842105,0,,
1,63082564.32,id7,0.021561159,1,,
1,63082564.59,id8,0.083303816,,,
1,63082564.61,id5,0.175172581,0.750518954,,
1,63082566.06,id9,0.25732899,,,
1,63082570.96,id2,0,0.420348556,0.081130728,
1,63082571.8,id1,0.415703713,1,,
1,63082573.68,id3,0.4,1,,
1,63082579.32,id7,0.021561159,0,,
1,63082579.59,id8,0.083303816,,,
1,63082579.61,id5,0.175583148,0.750518954,,
1,63082580.41,id10,0.25661597,0.111111111,0.699025912,0.193173488
1,63082582.42,id4,0.22992,,,
1,63082586.8,id1,0.415433493,0,,
1,63082588.68,id3,0.6,1,,
1,63082593.83,id6,0.736842105,0.111111111,,
1,63082594.32,id7,0.021561159,0.25,,
1,63082594.59,id8,0.083303816,,,
1,63082594.61,id5,0.176052368,0.748625828,,
1,63082596.06,id9,0.25732899,,,
1,63082600.96,id2,0,0.419804602,0.081130728,
1,63082601.8,id1,0.415163273,0.25,,
1,63082603.68,id3,0.8,1,,
1,63082609.32,id7,0.021561159,0.5,,
1,63082609.59,id8,0.083303816,,,
1,63082609.61,id5,0.176462935,0.748625828,,
1,63082616.8,id1,0.414873005,0.5,,
1,63082618.68,id3,1,1,,
1,63082623.83,id6,0.736842105,0.222222222,,
1,63082624.32,id7,0.021561159,0.75,,
1,63082624.59,id8,0.083303816,,,
1,63082624.61,id5,0.17681485,0.748625828,,
1,63082625.41,id10,0.25661597,0.333333333,0.696872917,0.192783372
1,63082626.06,id9,0.25732899,,,
1,63082627.42,id4,0.2408,,,
1,63082630.96,id2,0,0.419210191,0.081130728,
1,63082631.8,id1,0.414572714,0.75,,
1,63082633.68,id3,0,1,,
1,63082639.32,id7,0.021561159,1,,
1,63082639.59,id8,0.083303816,,,
1,63082639.61,id5,0.177342722,0.746603897,,
1,63082646.8,id1,0.414262398,1,,
1,63082648.68,id3,0.2,1,,
1,63082653.83,id6,0.736842105,0.333333333,,
1,63082654.32,id7,0.021605342,0,,
1,63082654.59,id8,0.08347452,,,
1,63082654.61,id5,0.177694637,0.746603897,,
1,63082656.06,id9,0.25732899,,,
1,63082660.96,id2,0,0.418595589,0.081797365,
1,63082661.8,id1,0.413962107,0,,
1,63082663.68,id3,0.4,1,,
1,63082669.32,id7,0.02173789,0.25,,
1,63082669.59,id8,0.083986634,,,
1,63082669.61,id5,0.178105204,0.746603897,,
1,63082670.41,id10,0.25661597,0.444444444,0.694575612,0.192411363
1,63082672.42,id4,0.24776,,,
1,63082676.8,id1,0.413751888,0.25,,
1,63082678.68,id3,0.6,1,,
1,63082683.83,id6,0.736842105,0.444444444,,
1,63082684.32,id7,0.021958804,0.5,,
1,63082684.59,id8,0.084840157,,,
1,63082684.61,id5,0.178574424,0.744581966,,
1,63082686.06,id9,0.25732899,,,
1,63082690.96,id2,0,0.41826306,0.083464076,
1,63082691.8,id1,0.413631743,0.5,,
1,63082693.68,id3,0.8,1,,
1,63082699.32,id7,0.022179717,0.75,,
1,63082699.59,id8,0.085693679,,,
1,63082699.61,id5,0.178984991,0.744581966,,
1,63082706.8,id1,0.41362179,0.75,,
1,63082708.68,id3,1,1,,
1,63082713.83,id6,0.736842105,0.555555556,,
1,63082714.32,id7,0.022400631,1,,
1,63082714.59,id8,0.086547202,,,
1,63082714.61,id5,0.179336906,0.744581966,,
1,63082715.41,id10,0.25661597,0.666666667,0.692280556,0.192379594
1,63082716.06,id9,0.25732899,,,
1,63082717.42,id4,0.2544,,,
1,63082720.96,id2,0,0.418313437,0.084964258,
1,63082721.8,id1,0.413681792,1,,
1,63082723.68,id3,0,1,,
1,63082729.32,id7,0.022577362,0,,
1,63082729.59,id8,0.08723002,,,
1,63082729.61,id5,0.179864778,0.74228961,,
1,63082736.8,id1,0.413691816,0,,
1,63082738.68,id3,0.2,1,,
1,63082743.83,id6,0.736842105,0.666666667,,
1,63082744.32,id7,0.022754092,0.25,,
1,63082744.59,id8,0.087912838,,,
1,63082744.61,id5,0.180216693,0.74228961,,
1,63082746.06,id9,0.25732899,,,
1,63082750.96,id2,0,0.418333616,0.086131159,
1,63082751.8,id1,0.41370184,0.25,,
1,63082753.68,id3,0.4,1,,
1,63082759.32,id7,0.02288664,0.5,,
1,63082759.59,id8,0.088424952,,,
1,63082759.61,id5,0.18062726,0.74228961,,
1,63082760.41,id10,0.25661597,0.777777778,0.689681266,0.192402277
1,63082762.42,id4,0.2616,,,
1,63082766.8,id1,0.413731841,0.5,,
1,63082768.68,id3,0.6,1,,
1,63082773.83,id6,0.736842105,0.777777778,,
1,63082774.32,id7,0.023019189,0.75,,
1,63082774.59,id8,0.088937066,,,
1,63082774.61,id5,0.18109648,0.740022985,,
1,63082776.06,id9,0.25732899,,,
1,63082780.96,id2,0,0.418474657,0.087298141,
1,63082781.8,id1,0.413841962,0.75,,
1,63082783.68,id3,0.8,1,,
1,63082789.32,id7,0.023195919,1,,
1,63082789.59,id8,0.089619884,,,
1,63082789.61,id5,0.181507047,0.740022985,,
1,63082796.8,id1,0.414012155,1,,
1,63082798.68,id3,1,1,,
1,63082803.83,id6,0.736842105,0.888888889,,
1,63082804.32,id7,0.02337265,0,,
1,63082804.59,id8,0.090302702,,,
1,63082804.61,id5,0.181858962,0.740022985,,
1,63082805.41,id10,0.256715695,1,0.687113993,0.192588281
1,63082806.06,id9,0.25732899,,,
1,63082807.42,id4,0.26856,,,
1,63082810.96,id2,0,0.418776916,0.088631934,
1,63082811.8,id1,0.414142253,0,,
1,63082813.68,id3,0,1,,
1,63082819.32,id7,0.023549381,0.25,,
1,63082819.59,id8,0.09098552,,,
1,63082819.61,id5,0.182386834,0.737537447,,
1,63082826.8,id1,0.414252304,0.25,,
1,63082828.68,id3,0.2,1,,
1,63082833.83,id6,0.736842105,1,,
1,63082834.32,id7,0.023726112,0.5,,
1,63082834.59,id8,0.091668338,,,
1,63082834.61,id5,0.182738749,0.737537447,,
1,63082836.06,id9,0.25732899,,,
1,63082840.96,id2,0,0.41897842,0.090132578,
1,63082841.8,id1,0.414342448,0.5,,
1,63082843.68,id3,0.4,1,,
1,63082849.32,id7,0.023947025,0.75,,
1,63082849.59,id8,0.092521861,,,
1,63082849.61,id5,0.183149316,0.737537447,,
1,63082850.41,id10,0.256715695,0,0.684302019,0.192715324
1,63082852.42,id4,0.2724,,,
1,63082856.8,id1,0.414422568,0.75,,
1,63082858.68,id3,0.6,1,,
1,63082863.83,id6,0.736842105,0,,
1,63082864.32,id7,0.024167939,1,,
1,63082864.59,id8,0.093375384,,,
1,63082864.61,id5,0.183618536,0.734948885,,
1,63082866.06,id9,0.25732899,,,
1,63082870.96,id2,0,0.419149797,0.091800118,
1,63082871.8,id1,0.414512712,1,,
1,63082873.68,id3,0.8,1,,
1,63082879.32,id7,0.024388852,0,,
1,63082879.59,id8,0.094228906,,,
1,63082879.61,id5,0.184029103,0.734948885,,
1,63082886.8,id1,0.414622833,0,,
1,63082888.68,id3,1,1,,
1,63082893.83,id6,0.736842105,0.111111111,,
1,63082894.32,id7,0.024653949,0.25,,
1,63082894.59,id8,0.095253133,,,
1,63082894.61,id5,0.184381018,0.734948885,,
1,63082895.41,id10,0.256715695,0.222222222,0.681377103,0.192869592
1,63082896.06,id9,0.25732899,,,
1,63082897.42,id4,0.27376,,,
1,63082900.96,id2,0,0.419401674,0.094134953,
1,63082901.8,id1,0.414762955,0.25,,
1,63082903.68,id3,0,1,,
1,63082909.32,id7,0.02500741,0.5,,
1,63082909.59,id8,0.09661877,,,
1,63082909.61,id5,0.18490889,0.732360324,,
1,63082916.8,id1,0.414913101,0.5,,
1,63082918.68,id3,0.2,1,,
1,63082923.83,id6,0.736842105,0.222222222,,
1,63082924.32,id7,0.025316689,0.75,,
1,63082924.59,id8,0.097813702,,,
1,63082924.61,id5,0.185260805,0.732360324,,
1,63082926.06,id9,0.25732899,,,
1,63082930.96,id2,0,0.419713942,0.096470113,
1,63082931.8,id1,0.4150732,0.75,,
1,63082933.68,id3,0.4,1,,
1,63082939.32,id7,0.025625968,1,,
1,63082939.59,id8,0.099008633,,,
1,63082939.61,id5,0.185671372,0.732360324,,
1,63082940.41,id10,0.256815419,0.333333333,0.678455873,0.193105472
1,63082942.42,id4,0.27328,,,
1,63082946.8,id1,0.415283418,1,,
1,63082948.68,id3,0.6,1,,
1,63082953.83,id6,0.736842105,0.333333333,,
1,63082954.32,id7,0.025891064,0,,
1,63082954.59,id8,0.100032861,,,
1,63082954.61,id5,0.186140592,0.729771763,,
1,63082956.06,id9,0.25732899,,,
1,63082960.96,id2,0,0.420197577,0.098471937,
1,63082961.8,id1,0.415553709,0,,
1,63082963.68,id3,0.8,1,,
1,63082969.32,id7,0.026156161,0.25,,
1,63082969.59,id8,0.101057088,,,
1,63082969.61,id5,0.186551159,0.729771763,,
1,63082976.8,id1,0.415864024,0.25,,
1,63082978.68,id3,1,1,,
1,63082983.83,id6,0.736842105,0.444444444,,
1,63082984.32,id7,0.026421257,0.5,,
1,63082984.59,id8,0.102081315,,,
1,63082984.61,id5,0.186903074,0.729771763,,
1,63082985.41,id10,0.256815419,0.555555556,0.675538328,0.193522847
1,63082986.06,id9,0.25732899,,,
1,63082987.42,id4,0.27264,,,
1,63082990.96,id2,0,0.42085243,0.100474,
1,63082991.8,id1,0.416204341,0.5,,
1,63082993.68,id3,0,1,,
1,63082999.32,id7,0.026686353,0.75,,
1,63082999.59,id8,0.103105542,,,
1,63082999.61,id5,0.187430946,0.727183201,,
1,63083006.8,id1,0.416534633,0.75,,
1,63083008.68,id3,0.2,1,,
1,63083013.83,id6,0.736842105,0.555555556,,
1,63083014.32,id7,0.026951449,1,,
1,63083014.59,id8,0.10412977,,,
1,63083014.61,id5,0.187782861,0.727183201,,
1,63083016.06,id9,0.25732899,,,
1,63083020.96,id2,0,0.421537463,0.102476302,
1,63083021.8,id1,0.416884973,1,,
1,63083023.68,id3,0.4,1,,
1,63083029.32,id7,0.027216545,0,,
1,63083029.59,id8,0.105153997,,,
1,63083029.61,id5,0.188193428,0.727183201,,
1,63083030.41,id10,0.256815419,0.666666667,0.672624469,0.193985554
1,63083032.42,id4,0.27224,,,
1,63083036.8,id1,0.41722529,0,,
1,63083038.68,id3,0.6,1,,
1,63083043.83,id6,0.710526316,0.666666667,,
1,63083044.32,id7,0.027481642,0.25,,
1,63083044.59,id8,0.106178224,,,
1,63083044.61,id5,0.188662648,0.724671881,,
1,63083046.06,id9,0.25732899,,,
1,63083050.96,id2,0,0.422262763,0.104478843,
1,63083051.8,id1,0.417605631,0.25,,
1,63083053.68,id3,0.8,1,,
1,63083059.32,id7,0.027746738,0.5,,
1,63083059.59,id8,0.107202451,,,
1,63083059.61,id5,0.189073215,0.724671881,,
1,63083066.8,id1,0.417895899,0.5,,
1,63083068.68,id3,1,1,,
1,63083073.83,id6,0.710526316,0.777777778,,
1,63083074.32,id7,0.028011834,0.75,,
1,63083074.59,id8,0.108226679,,,
1,63083074.61,id5,0.18942513,0.724671881,,
1,63083075.41,id10,0.256915144,0.888888889,0.66980108,0.194434633
1,63083076.06,id9,0.25732899,,,
1,63083077.42,id4,0.27216,,,
1,63083080.96,id2,0,0.422877218,0.106648531,
1,63083081.8,id1,0.418216167,0.75,,
1,63083083.68,id3,0,1,,
1,63083089.32,id7,0.028321113,1,,
1,63083089.59,id8,0.10942161,,,
1,63083089.61,id5,0.189953002,0.72222499,,
1,63083096.8,id1,0.418526483,1,,
1,63083098.68,id3,0.2,1,,
1,63083103.83,id6,0.710526316,0.888888889,,
1,63083104.32,id7,0.028630392,0,,
1,63083104.59,id8,0.110616542,,,
1,63083104.61,id5,0.190304917,0.72222499,,
1,63083106.06,id9,0.25732899,,,
1,63083110.96,id2,0,0.423461539,0.108985432,
1,63083111.8,id1,0.418796774,0,,
1,63083113.68,id3,0.4,1,,
1,63083119.32,id7,0.028939671,0.25,,
1,63083119.59,id8,0.111811474,,,
1,63083119.61,id5,0.190715484,0.72222499,,
1,63083120.41,id10,0.256915144,1,0.667053463,0.194829325
1,63083122.42,id4,0.27232,,,
1,63083126.8,id1,0.419087041,0.25,,
1,63083128.68,id3,0.6,1,,
1,63083133.83,id6,0.710526316,1,,
1,63083134.32,id7,0.02924895,0.5,,
1,63083134.59,id8,0.113006406,,,
1,63083134.61,id5,0.191184704,0.71971367,,
1,63083136.06,id9,0.25732899,,,
1,63083140.96,id2,0,0.424045778,0.111155703,
1,63083141.8,id1,0.419377309,0.5,,
1,63083143.68,id3,0.8,1,,
1,63083149.32,id7,0.029514046,0.75,,
1,63083149.59,id8,0.114030633,,,
1,63083149.61,id5,0.191595271,0.71971367,,
1,63083156.8,id1,0.41956748,0.75,,
1,63083158.68,id3,1,1,,
1,63083163.83,id6,0.710526316,0,,
1,63083164.32,id7,0.029779142,1,,
1,63083164.59,id8,0.11505486,,,
1,63083164.61,id5,0.191947186,0.71971367,,
1,63083165.41,id10,0.257014869,0.111111111,0.664236922,0.19514234
1,63083166.06,id9,0.25732899,,,
1,63083167.42,id4,0.27184,,,
1,63083170.96,id2,0,0.424448714,0.113159279,
1,63083171.8,id1,0.419777698,1,,
1,63083173.68,id3,0,1,,
1,63083179.32,id7,0.030044238,0,,
1,63083179.59,id8,0.116079087,,,
1,63083179.61,id5,0.192475058,0.717137973,,
1,63083186.8,id1,0.419987916,0,,
1,63083188.68,id3,0.2,1,,
1,63083193.83,id6,0.710526316,0.111111111,,
1,63083194.32,id7,0.030309335,0.25,,
1,63083194.59,id8,0.117103315,,,
1,63083194.61,id5,0.192826973,0.717137973,,
1,63083196.06,id9,0.25732899,,,
1,63083200.96,id2,0,0.424881907,0.115163093,
1,63083201.8,id1,0.420208158,0.25,,
1,63083203.68,id3,0.4,1,,
1,63083209.32,id7,0.030574431,0.5,,
1,63083209.59,id8,0.118127542,,,
1,63083209.61,id5,0.19323754,0.717137973,,
1,63083210.41,id10,0.257014869,0.222222222,0.661351785,0.195437247
1,63083212.42,id4,0.26616,,,
1,63083216.8,id1,0.420428401,0.5,,
1,63083218.68,id3,0.6,1,,
1,63083223.83,id6,0.710526316,0.222222222,,
1,63083224.32,id7,0.030839527,0.75,,
1,63083224.59,id8,0.119151769,,,
1,63083224.61,id5,0.19370676,0.714600871,,
1,63083226.06,id9,0.25732899,,,
1,63083230.96,id2,0,0.425335197,0.117167146,
1,63083231.8,id1,0.420658596,0.75,,
1,63083233.68,id3,0.8,1,,
1,63083239.32,id7,0.031104623,1,,
1,63083239.59,id8,0.120175996,,,
1,63083239.61,id5,0.194117327,0.714600871,,
1,63083246.8,id1,0.420898815,1,,
1,63083248.68,id3,1,1,,
1,63083253.83,id6,0.710526316,0.333333333,,
1,63083254.32,id7,0.031413902,0,,
1,63083254.59,id8,0.121370928,,,
1,63083254.61,id5,0.194469242,0.714600871,,
1,63083255.41,id10,0.257014869,0.444444444,0.658513445,0.195754805
1,63083256.06,id9,0.25732899,,,
1,63083257.42,id4,0.26008,,,
1,63083260.96,id2,0,0.425808655,0.11950551,
1,63083261.8,id1,0.421129081,0,,
1,63083263.68,id3,0,1,,
1,63083269.32,id7,0.031723181,0.25,,
1,63083269.59,id8,0.12256586,,,
1,63083269.61,id5,0.194997114,0.712038039,,
1,63083276.8,id1,0.421349253,0.25,,
1,63083278.68,id3,0.2,1,,
1,63083283.83,id6,0.710526316,0.444444444,,
1,63083284.32,id7,0.03203246,0.5,,
1,63083284.59,id8,0.123760792,,,
1,63083284.61,id5,0.195349029,0.712038039,,
1,63083286.06,id9,0.25732899,,,
1,63083290.96,id2,0,0.426251773,0.121844199,
1,63083291.8,id1,0.421569424,0.5,,
1,63083293.68,id3,0.4,1,,
1,63083299.32,id7,0.032341739,0.75,,
1,63083299.59,id8,0.124955724,,,
1,63083299.61,id5,0.195759596,0.712038039,,
1,63083300.41,id10,0.257114593,0.555555556,0.655649916,0.19609047
1,63083302.42,id4,0.2536,,,
1,63083306.8,id1,0.421869716,0.75,,
1,63083308.68,id3,0.6,1,,
1,63083313.83,id6,0.710526316,0.555555556,,
1,63083314.32,id7,0.032651018,1,,
1,63083314.59,id8,0.126150655,,,
1,63083314.61,id5,0.196228816,0.709552501,,
1,63083316.06,id9,0.25732899,,,
1,63083320.96,id2,0,0.426916579,0.124183213,
1,63083321.8,id1,0.42223008,1,,
1,63083323.68,id3,0.8,1,,
1,63083329.32,id7,0.032960297,0,,
1,63083329.59,id8,0.127345587,,,
1,63083329.61,id5,0.196639383,0.709552501,,
1,63083336.8,id1,0.422550348,0,,
1,63083338.68,id3,1,1,,
1,63083343.83,id6,0.710526316,0.666666667,,
1,63083344.32,id7,0.033269576,0.25,,
1,63083344.59,id8,0.128540519,,,
1,63083344.61,id5,0.196991298,0.709552501,,
1,63083345.41,id10,0.257114593,0.777777778,0.6528762,0.196548635
1,63083346.06,id9,0.25732899,,,
1,63083347.42,id4,0.24632,,,
1,63083350.96,id2,0,0.427571213,0.126355446,
1,63083351.8,id1,0.422880641,0.25,,
1,63083353.68,id3,0,1,,
1,63083359.32,id7,0.033534672,0.5,,
1,63083359.59,id8,0.129564746,,,
1,63083359.61,id5,0.19751917,0.707079828,,
1,63083366.8,id1,0.423241005,0.5,,
1,63083368.68,id3,0.2,1,,
1,63083373.83,id6,0.710526316,0.777777778,,
1,63083374.32,id7,0.033843951,0.75,,
1,63083374.59,id8,0.130759678,,,
1,63083374.61,id5,0.197871085,0.707079828,,
1,63083376.06,id9,0.25732899,,,
1,63083380.96,id2,0,0.428316609,0.128695087,
1,63083381.8,id1,0.423621417,0.75,,
1,63083383.68,id3,0.4,1,,
1,63083389.32,id7,0.03415323,1,,
1,63083389.59,id8,0.13195461,,,
1,63083389.61,id5,0.198281652,0.707079828,,
1,63083390.41,id10,0.257214318,0.888888889,0.650120212,0.197052229
1,63083392.42,id4,0.24,,,
1,63083396.8,id1,0.423991805,1,,
1,63083398.68,id3,0.6,1,,
1,63083403.83,id6,0.710526316,0.888888889,,
1,63083404.32,id7,0.034418326,0,,
